edge_id,road_id,from_node,to_node,normal_minutes,disrupted_minutes,road_disruption_probability_0_1,candidate_closure_status,subdistrict_id,bridge_flag
MS-EDGE-0024698,963539867,N-99.8854154-20.3178033,N-99.8856300-20.3177555,0.055201,0.073307,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024699,963540073,N-99.8753920-20.3370217,N-99.8742912-20.3372933,0.284832,0.378257,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024700,963540080,N-99.9300259-20.3863408,N-99.9307099-20.3869253,0.289417,0.665658,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024701,963540080,N-99.9307099-20.3869253,N-99.9314688-20.3875078,0.306706,0.705424,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024702,963540131,N-99.9510027-20.3822767,N-99.9509405-20.3822426,0.018026,0.041459,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024703,963540131,N-99.9509405-20.3822426,N-99.9509056-20.3822212,0.010433,0.023995,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024704,963540131,N-99.9509056-20.3822212,N-99.9508680-20.3821910,0.012387,0.028489,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024705,963540131,N-99.9508680-20.3821910,N-99.9507379-20.3820704,0.045772,0.105275,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024706,963540131,N-99.9507379-20.3820704,N-99.9506065-20.3819648,0.043298,0.099585,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024707,963540131,N-99.9506065-20.3819648,N-99.9501492-20.3815398,0.161092,0.370513,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024708,963540131,N-99.9501492-20.3815398,N-99.9498515-20.3812632,0.104857,0.241171,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024709,963540131,N-99.9498515-20.3812632,N-99.9496020-20.3810471,0.084979,0.195453,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024710,963540131,N-99.9496020-20.3810471,N-99.9494666-20.3809138,0.04912,0.112976,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024711,963540131,N-99.9494666-20.3809138,N-99.9493338-20.3807365,0.057814,0.132972,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024712,963540281,N-99.9484500-20.3851113,N-99.9485426-20.3850183,0.042437,0.097604,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024713,963540282,N-99.9484192-20.3850535,N-99.9484500-20.3851113,0.017242,0.039657,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024714,963540282,N-99.9484500-20.3851113,N-99.9485359-20.3852723,0.04804,0.110491,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024715,963540282,N-99.9485359-20.3852723,N-99.9485566-20.3853081,0.010867,0.024994,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024716,963540282,N-99.9485566-20.3853081,N-99.9485815-20.3853414,0.010852,0.02496,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024717,963540282,N-99.9485815-20.3853414,N-99.9487563-20.3855716,0.075406,0.173434,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024718,963540288,N-99.8739499-20.3353377,N-99.8738135-20.3353719,0.044164,0.05865,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024719,963540288,N-99.8738135-20.3353719,N-99.8737371-20.3353926,0.024875,0.033034,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024720,963540288,N-99.8737371-20.3353926,N-99.8737116-20.3354127,0.01042,0.013838,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024721,963540288,N-99.8737116-20.3354127,N-99.8736962-20.3354366,0.009315,0.01237,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024722,963540494,N-99.8752673-20.3872610,N-99.8753361-20.3873462,0.028516,0.041063,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024723,963540495,N-99.8752673-20.3872610,N-99.8751774-20.3873414,0.031082,0.044758,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024724,963540495,N-99.8751774-20.3873414,N-99.8751305-20.3873741,0.014622,0.021055,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024725,963540495,N-99.8751305-20.3873741,N-99.8750803-20.3873832,0.01279,0.018418,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024726,963540495,N-99.8750803-20.3873832,N-99.8741576-20.3872799,0.232455,0.334735,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024727,963540495,N-99.8741576-20.3872799,N-99.8737749-20.3872432,0.096233,0.138575,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024728,963540495,N-99.8737749-20.3872432,N-99.8736928-20.3872208,0.02139,0.030801,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024729,963540495,N-99.8736928-20.3872208,N-99.8736379-20.3871843,0.016837,0.024245,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024730,963540495,N-99.8736379-20.3871843,N-99.8735923-20.3871303,0.018379,0.026466,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024731,963540495,N-99.8735923-20.3871303,N-99.8735212-20.3869769,0.044634,0.064273,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024732,963540495,N-99.8735212-20.3869769,N-99.8734984-20.3868524,0.033711,0.048544,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024733,963540495,N-99.8734984-20.3868524,N-99.8734635-20.3865507,0.080986,0.11662,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024734,963540495,N-99.8734635-20.3865507,N-99.8734702-20.3862163,0.089256,0.128529,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024735,963540495,N-99.8734702-20.3862163,N-99.8734836-20.3860994,0.031376,0.045182,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024736,963540495,N-99.8734836-20.3860994,N-99.8735386-20.3859335,0.046362,0.066761,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024737,963540495,N-99.8735386-20.3859335,N-99.8735896-20.3857198,0.058439,0.084152,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024738,963540495,N-99.8735896-20.3857198,N-99.8736177-20.3856620,0.016951,0.02441,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024739,963540495,N-99.8736177-20.3856620,N-99.8736741-20.3856167,0.01858,0.026755,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024740,963540495,N-99.8736741-20.3856167,N-99.8738725-20.3855300,0.054759,0.078853,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024741,963540495,N-99.8738725-20.3855300,N-99.8739664-20.3854872,0.026119,0.037612,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024742,963540495,N-99.8739664-20.3854872,N-99.8740201-20.3854797,0.013582,0.019557,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024743,963540495,N-99.8740201-20.3854797,N-99.8741032-20.3854847,0.020831,0.029996,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024744,963540495,N-99.8741032-20.3854847,N-99.8742011-20.3855262,0.026878,0.038704,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024745,963540495,N-99.8742011-20.3855262,N-99.8743916-20.3856481,0.057699,0.083087,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024746,963540495,N-99.8743916-20.3856481,N-99.8744814-20.3856833,0.024349,0.035062,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024747,963540517,N-99.8924472-20.3834709,N-99.8947965-20.3826486,0.62733,0.903355,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024748,963540567,N-99.8856791-20.3723523,N-99.8861919-20.3724605,0.131499,0.189359,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024749,963540567,N-99.8861919-20.3724605,N-99.8862764-20.3724768,0.021583,0.031079,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024750,963540567,N-99.8862764-20.3724768,N-99.8864092-20.3724806,0.033239,0.047864,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024751,963540567,N-99.8864092-20.3724806,N-99.8865433-20.3724680,0.033717,0.048552,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024752,963540567,N-99.8865433-20.3724680,N-99.8867525-20.3724152,0.0542,0.078048,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024753,963540567,N-99.8867525-20.3724152,N-99.8868585-20.3723964,0.026989,0.038864,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024754,963540567,N-99.8868585-20.3723964,N-99.8869966-20.3723800,0.034825,0.050148,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024755,963540567,N-99.8869966-20.3723800,N-99.8872133-20.3723597,0.054483,0.078455,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024756,963540621,N-99.8919159-20.3334531,N-99.8917882-20.3333658,0.039547,0.052518,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024757,963540651,N-99.8853524-20.3178147,N-99.8852767-20.3175089,0.083778,0.111258,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024758,963540651,N-99.8852767-20.3175089,N-99.8851874-20.3172022,0.084845,0.112674,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024759,963540651,N-99.8851874-20.3172022,N-99.8851740-20.3171569,0.012546,0.016661,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024760,963540651,N-99.8851740-20.3171569,N-99.8851365-20.3171431,0.010082,0.013388,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024761,963540651,N-99.8851365-20.3171431,N-99.8850118-20.3171556,0.031386,0.04168,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024762,963540651,N-99.8850118-20.3171556,N-99.8848876-20.3171764,0.031575,0.041931,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024763,963540667,N-99.8773004-20.3655921,N-99.8771533-20.3652909,0.088405,0.127303,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024764,963540838,N-99.8728069-20.3804406,N-99.8726132-20.3802789,0.081107,0.116794,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024765,963540838,N-99.8726132-20.3802789,N-99.8724362-20.3801306,0.074235,0.106898,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024766,963540838,N-99.8724362-20.3801306,N-99.8723128-20.3800501,0.047012,0.067697,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024767,963540838,N-99.8723128-20.3800501,N-99.8722351-20.3800049,0.028595,0.041177,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024768,963540838,N-99.8722351-20.3800049,N-99.8721519-20.3799697,0.028544,0.041103,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024769,963540838,N-99.8721519-20.3799697,N-99.8720688-20.3799521,0.026641,0.038363,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024770,963540838,N-99.8720688-20.3799521,N-99.8719749-20.3799571,0.02941,0.042351,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024771,963541147,N-99.9240957-20.3800367,N-99.9236530-20.3798967,0.116879,0.268823,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024772,963541147,N-99.9236530-20.3798967,N-99.9236141-20.3798942,0.009754,0.022435,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024773,963541147,N-99.9236141-20.3798942,N-99.9235984-20.3798977,0.004037,0.009285,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024774,963541147,N-99.9235984-20.3798977,N-99.9235880-20.3799071,0.003614,0.008312,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024775,963541147,N-99.9235880-20.3799071,N-99.9235806-20.3799244,0.004974,0.01144,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024776,963541147,N-99.9235806-20.3799244,N-99.9233955-20.3806133,0.189587,0.43605,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024777,963541147,N-99.9233955-20.3806133,N-99.9233231-20.3808597,0.068205,0.156871,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024778,963541147,N-99.9233231-20.3808597,N-99.9232882-20.3809452,0.02443,0.05619,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024779,963541147,N-99.9232882-20.3809452,N-99.9232212-20.3810357,0.029398,0.067615,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024780,963541147,N-99.9232212-20.3810357,N-99.9231273-20.3811338,0.035173,0.080899,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024781,963541147,N-99.9231273-20.3811338,N-99.9230468-20.3811992,0.026649,0.061292,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024782,963541147,N-99.9230468-20.3811992,N-99.9229583-20.3812494,0.025877,0.059517,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024783,963541147,N-99.9229583-20.3812494,N-99.9228430-20.3813022,0.032101,0.073833,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024784,963541147,N-99.9228430-20.3813022,N-99.9228068-20.3813412,0.013796,0.031731,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024785,963541147,N-99.9228068-20.3813412,N-99.9227089-20.3814707,0.042357,0.097422,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024786,963541268,N-99.8931053-20.3606271,N-99.8927741-20.3607868,0.093182,0.134182,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024787,963541268,N-99.8927741-20.3607868,N-99.8929478-20.3611022,0.094727,0.136407,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024788,963541498,N-99.9825986-20.3730049,N-99.9826160-20.3730841,0.026974,,0.375,candidate_closed,TH570905,True
MS-EDGE-0024789,963541499,N-99.9826160-20.3730841,N-99.9826549-20.3732475,0.055849,0.128452,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024790,963541499,N-99.9826549-20.3732475,N-99.9827220-20.3735744,0.111049,0.255413,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024791,963541499,N-99.9827220-20.3735744,N-99.9827944-20.3740634,0.164687,0.378779,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024792,963541499,N-99.9827944-20.3740634,N-99.9828239-20.3742520,0.063587,0.14625,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024793,963541499,N-99.9828239-20.3742520,N-99.9828681-20.3745588,0.103273,0.237528,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024794,963541499,N-99.9828681-20.3745588,N-99.9829312-20.3750202,0.155176,0.356904,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024795,963541499,N-99.9829312-20.3750202,N-99.9829580-20.3752112,0.064264,0.147806,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024796,963541499,N-99.9829580-20.3752112,N-99.9830366-20.3756583,0.151158,0.347662,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024797,963541500,N-99.9821305-20.3683940,N-99.9821399-20.3684556,0.020758,,0.375,candidate_closed,TH570905,True
MS-EDGE-0024798,963541501,N-99.9815155-20.3666075,N-99.9816276-20.3669362,0.115117,0.26477,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024799,963541501,N-99.9816276-20.3669362,N-99.9817751-20.3673259,0.137939,0.31726,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024800,963541501,N-99.9817751-20.3673259,N-99.9819334-20.3677848,0.160888,0.370042,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024801,963541501,N-99.9819334-20.3677848,N-99.9820957-20.3682412,0.160486,0.369117,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024802,963541501,N-99.9820957-20.3682412,N-99.9821185-20.3683355,0.032255,0.074187,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024803,963541501,N-99.9821185-20.3683355,N-99.9821305-20.3683940,0.019872,0.045706,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024804,963541502,N-99.9821399-20.3684556,N-99.9821493-20.3685505,0.031793,0.073125,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024805,963541502,N-99.9821493-20.3685505,N-99.9821708-20.3687806,0.077052,0.177219,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024806,963541502,N-99.9821708-20.3687806,N-99.9822016-20.3691439,0.121574,0.279619,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024807,963541502,N-99.9822016-20.3691439,N-99.9822418-20.3695198,0.126023,0.289853,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024808,963541502,N-99.9822418-20.3695198,N-99.9822727-20.3698341,0.10529,0.242167,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024809,963541502,N-99.9822727-20.3698341,N-99.9822982-20.3701635,0.110172,0.253395,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024810,963541502,N-99.9822982-20.3701635,N-99.9823156-20.3703760,0.071095,0.163519,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024811,963541502,N-99.9823156-20.3703760,N-99.9823451-20.3706589,0.094821,0.218088,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024812,963541502,N-99.9823451-20.3706589,N-99.9823786-20.3709707,0.104538,0.240437,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024813,963541502,N-99.9823786-20.3709707,N-99.9824095-20.3713064,0.112401,0.258521,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024814,963541502,N-99.9824095-20.3713064,N-99.9824296-20.3715251,0.073225,0.168418,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024815,963541502,N-99.9824296-20.3715251,N-99.9824564-20.3718143,0.096836,0.222723,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024816,963541502,N-99.9824564-20.3718143,N-99.9824859-20.3721248,0.103988,0.239173,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024817,963541502,N-99.9824859-20.3721248,N-99.9825101-20.3723586,0.078358,0.180224,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024818,963541502,N-99.9825101-20.3723586,N-99.9825288-20.3725598,0.067372,0.154955,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024819,963541502,N-99.9825288-20.3725598,N-99.9825476-20.3727207,0.053995,0.124188,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024820,963541502,N-99.9825476-20.3727207,N-99.9825744-20.3728917,0.057655,0.132607,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024821,963541502,N-99.9825744-20.3728917,N-99.9825920-20.3729740,0.028,0.064401,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024822,963541502,N-99.9825920-20.3729740,N-99.9825986-20.3730049,0.010512,0.024178,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024823,963541561,N-99.8657217-20.3064113,N-99.8657187-20.3069028,0.131168,0.174191,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024824,963541561,N-99.8657187-20.3069028,N-99.8656260-20.3072650,0.099405,0.13201,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024825,963541561,N-99.8656260-20.3072650,N-99.8656167-20.3076266,0.096527,0.128188,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024826,963541775,N-99.8647705-20.3094233,N-99.8647679-20.3091680,0.068134,0.090483,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024827,963541775,N-99.8647679-20.3091680,N-99.8647639-20.3087821,0.102989,0.13677,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024828,963542054,N-99.8786831-20.3105389,N-99.8787475-20.3104068,0.038763,0.051477,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024829,963542054,N-99.8787475-20.3104068,N-99.8790774-20.3101968,0.099789,0.13252,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024830,963542054,N-99.8790774-20.3101968,N-99.8793322-20.3100217,0.079058,0.104989,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024831,963542094,N-99.8647679-20.3091680,N-99.8650293-20.3091504,0.065591,0.087105,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024832,963542094,N-99.8650293-20.3091504,N-99.8651044-20.3091378,0.019094,0.025357,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024833,963542094,N-99.8651044-20.3091378,N-99.8651326-20.3091315,0.007255,0.009635,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024834,963542094,N-99.8651326-20.3091315,N-99.8651420-20.3091152,0.004945,0.006567,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024835,963542094,N-99.8651420-20.3091152,N-99.8651670-20.3087436,0.099365,0.131957,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024836,963542098,N-100.0010133-20.3700383,N-100.0010079-20.3705633,0.140112,0.322258,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024837,963542098,N-100.0010079-20.3705633,N-100.0009811-20.3713076,0.198743,0.457109,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024838,963542098,N-100.0009811-20.3713076,N-100.0009730-20.3713378,0.00831,0.019114,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024839,963542098,N-100.0009730-20.3713378,N-100.0009489-20.3713504,0.006904,0.015878,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024840,963542098,N-100.0009489-20.3713504,N-100.0009181-20.3713592,0.008055,0.018527,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024841,963542098,N-100.0009181-20.3713592,N-100.0006016-20.3713768,0.07932,0.182436,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024842,963542098,N-100.0006016-20.3713768,N-100.0002354-20.3713918,0.091702,0.210915,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024843,963542098,N-100.0002354-20.3713918,N-100.0000709-20.3713950,0.041163,0.094675,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024844,963542293,N-99.8768975-20.3474580,N-99.8754094-20.3479851,0.39803,0.573163,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024845,963542294,N-99.8769799-20.3478661,N-99.8757327-20.3483162,0.334387,0.481517,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024846,963542294,N-99.8757327-20.3483162,N-99.8756200-20.3483502,0.029623,0.042657,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024847,963542294,N-99.8756200-20.3483502,N-99.8755932-20.3483565,0.006913,0.009955,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024848,963542294,N-99.8755932-20.3483565,N-99.8755664-20.3483552,0.006715,0.009669,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024849,963542294,N-99.8755664-20.3483552,N-99.8755529-20.3483439,0.004528,0.006521,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024850,963542294,N-99.8755529-20.3483439,N-99.8754094-20.3479851,0.102263,0.147259,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024851,963542294,N-99.8754094-20.3479851,N-99.8753840-20.3479214,0.018149,0.026134,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024852,963542294,N-99.8753840-20.3479214,N-99.8753035-20.3477403,0.052359,0.075397,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024853,963542294,N-99.8753035-20.3477403,N-99.8752740-20.3476498,0.025254,0.036366,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024854,963542294,N-99.8752740-20.3476498,N-99.8752767-20.3476045,0.012108,0.017435,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024855,963542294,N-99.8752767-20.3476045,N-99.8753008-20.3475693,0.011163,0.016074,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024856,963542294,N-99.8753008-20.3475693,N-99.8754618-20.3474989,0.04445,0.064008,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024857,963542294,N-99.8754618-20.3474989,N-99.8761940-20.3472449,0.195346,0.281298,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024858,963542294,N-99.8761940-20.3472449,N-99.8767900-20.3470040,0.162396,0.23385,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024859,963542300,N-99.9297899-20.3075442,N-99.9298020-20.3075895,0.012463,0.021436,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024860,963542300,N-99.9298020-20.3075895,N-99.9298261-20.3076247,0.011164,0.019201,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024861,963542300,N-99.9298261-20.3076247,N-99.9298784-20.3076373,0.013515,0.023245,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024862,963542300,N-99.9298784-20.3076373,N-99.9301724-20.3076209,0.073712,0.126785,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024863,963542374,N-99.8973119-20.4165643,N-99.8971876-20.4168628,0.106889,0.12955,0.053,candidate_open_with_delay,TH570906,False
MS-EDGE-0024864,963542388,N-99.8713367-20.3257220,N-99.8710717-20.3256981,0.083278,0.110593,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024865,963542469,N-99.9305341-20.3697650,N-99.9307863-20.3697461,0.063297,0.145582,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024866,963542469,N-99.9307863-20.3697461,N-99.9311592-20.3697260,0.093446,0.214926,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024867,963542469,N-99.9311592-20.3697260,N-99.9313925-20.3697147,0.058445,0.134423,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024868,963542469,N-99.9313925-20.3697147,N-99.9314663-20.3697210,0.01854,0.042641,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024869,963542469,N-99.9314663-20.3697210,N-99.9315360-20.3697285,0.017552,0.04037,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024870,963542469,N-99.9315360-20.3697285,N-99.9316031-20.3697424,0.017192,0.039542,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024871,963542469,N-99.9316031-20.3697424,N-99.9316849-20.3697750,0.022237,0.051145,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024872,963542469,N-99.9316849-20.3697750,N-99.9317265-20.3697813,0.010542,0.024247,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024873,963542469,N-99.9317265-20.3697813,N-99.9317640-20.3697776,0.009434,0.021697,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024874,963542469,N-99.9317640-20.3697776,N-99.9317962-20.3697587,0.009504,0.02186,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024875,963542469,N-99.9317962-20.3697587,N-99.9318217-20.3697285,0.010279,0.023641,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024876,963542469,N-99.9318217-20.3697285,N-99.9318632-20.3696129,0.03255,0.074865,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024877,963542469,N-99.9318632-20.3696129,N-99.9319008-20.3695072,0.029735,0.068391,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024878,963542469,N-99.9319008-20.3695072,N-99.9319504-20.3693677,0.039242,0.090256,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024879,963542469,N-99.9319504-20.3693677,N-99.9320030-20.3691878,0.04978,0.114495,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024880,963542473,N-99.8646766-20.3069632,N-99.8657187-20.3069028,0.261316,0.347027,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024881,963542646,N-99.9566093-20.3685178,N-99.9566170-20.3685706,0.014222,0.03271,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024882,963542646,N-99.9566170-20.3685706,N-99.9566217-20.3685854,0.004121,0.009478,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024883,963542646,N-99.9566217-20.3685854,N-99.9566277-20.3686036,0.005084,0.011692,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024884,963542646,N-99.9566277-20.3686036,N-99.9566368-20.3686174,0.00433,0.009958,0.325,candidate_delayed,TH570905,False
